id,longitude,latitude,ocean_proximity
15913,-122.41,37.74,NEAR BAY
15914,-122.41,37.74,NEAR BAY
15915,-122.41,37.74,NEAR BAY
15916,-122.42,37.73,NEAR BAY
15917,-122.42,37.74,NEAR BAY
15918,-122.42,37.74,NEAR BAY
15919,-122.42,37.74,NEAR BAY
15920,-122.42,37.73,NEAR BAY
15921,-122.43,37.73,NEAR BAY
15922,-122.43,37.73,NEAR BAY
15923,-122.43,37.73,NEAR BAY
15924,-122.43,37.72,NEAR BAY
15925,-122.44,37.72,NEAR BAY
15926,-122.44,37.73,NEAR BAY
15927,-122.44,37.73,NEAR BAY
15928,-122.42,37.73,NEAR BAY
15929,-122.42,37.73,NEAR BAY
15930,-122.42,37.73,NEAR BAY
15931,-122.43,37.73,NEAR BAY
15932,-122.41,37.73,NEAR BAY
15933,-122.4,37.73,NEAR BAY
15934,-122.4,37.73,NEAR BAY
15935,-122.41,37.73,NEAR BAY
15936,-122.41,37.73,NEAR BAY
15937,-122.42,37.73,NEAR BAY
15938,-122.4,37.72,NEAR BAY
15939,-122.4,37.72,NEAR BAY
15940,-122.41,37.73,NEAR BAY
15941,-122.41,37.72,NEAR BAY
15942,-122.41,37.72,NEAR BAY
15943,-122.42,37.72,NEAR BAY
15944,-122.43,37.72,NEAR BAY
15945,-122.43,37.72,NEAR BAY
15946,-122.43,37.72,NEAR BAY
15947,-122.44,37.72,NEAR BAY
15948,-122.43,37.72,NEAR BAY
15949,-122.43,37.73,NEAR BAY
15950,-122.43,37.73,NEAR BAY
15951,-122.44,37.72,NEAR BAY
15952,-122.44,37.72,NEAR BAY
15953,-122.45,37.72,NEAR BAY
15954,-122.44,37.72,NEAR BAY
15955,-122.45,37.71,NEAR OCEAN
15956,-122.45,37.71,NEAR OCEAN
15957,-122.45,37.71,NEAR OCEAN
15958,-122.46,37.71,NEAR OCEAN
15959,-122.46,37.71,NEAR OCEAN
15960,-122.43,37.71,NEAR BAY
15961,-122.43,37.71,NEAR BAY
15962,-122.43,37.71,NEAR BAY
15963,-122.44,37.72,NEAR BAY
15964,-122.44,37.71,NEAR BAY
15965,-122.44,37.71,NEAR BAY
15966,-122.44,37.71,NEAR BAY
15967,-122.45,37.71,NEAR OCEAN
15968,-122.4,37.72,NEAR BAY
15969,-122.4,37.71,NEAR BAY
15970,-122.41,37.71,NEAR BAY
15971,-122.41,37.71,NEAR BAY
15972,-122.41,37.71,NEAR BAY
15973,-122.41,37.71,NEAR BAY
15974,-122.4,37.72,NEAR BAY
15975,-122.4,37.72,NEAR BAY
15976,-122.45,37.77,NEAR BAY
15977,-122.46,37.76,NEAR BAY
15978,-122.46,37.77,NEAR BAY
15979,-122.46,37.76,NEAR BAY
15980,-122.45,37.76,NEAR BAY
15981,-122.46,37.76,NEAR BAY
15982,-122.46,37.75,NEAR BAY
15983,-122.47,37.76,NEAR BAY
15984,-122.47,37.76,NEAR BAY
15985,-122.47,37.76,NEAR BAY
15986,-122.47,37.76,NEAR BAY
15987,-122.47,37.76,NEAR BAY
15988,-122.47,37.76,NEAR BAY
15989,-122.47,37.76,NEAR BAY
15990,-122.47,37.76,NEAR BAY
15991,-122.47,37.75,NEAR BAY
15992,-122.47,37.75,NEAR BAY
15993,-122.47,37.75,NEAR BAY
15994,-122.47,37.76,NEAR BAY
15995,-122.47,37.76,NEAR BAY
15996,-122.46,37.75,NEAR BAY
15997,-122.46,37.75,NEAR BAY
15998,-122.47,37.75,NEAR BAY
15999,-122.47,37.75,NEAR BAY
16000,-122.47,37.75,NEAR BAY
16001,-122.47,37.74,NEAR BAY
16002,-122.45,37.75,NEAR BAY
16003,-122.45,37.75,NEAR BAY
16004,-122.45,37.75,NEAR BAY
16005,-122.46,37.75,NEAR BAY
16006,-122.45,37.74,NEAR BAY
16007,-122.46,37.74,NEAR BAY
16008,-122.45,37.74,NEAR BAY
16009,-122.44,37.73,NEAR BAY
16010,-122.45,37.74,NEAR BAY
16011,-122.46,37.74,NEAR BAY
16012,-122.46,37.74,NEAR BAY
16013,-122.47,37.74,NEAR BAY
16014,-122.47,37.74,NEAR BAY
16015,-122.47,37.74,NEAR BAY
16016,-122.46,37.73,NEAR BAY
16017,-122.46,37.73,NEAR BAY
16018,-122.46,37.72,NEAR OCEAN
16019,-122.47,37.73,NEAR OCEAN
16020,-122.47,37.73,NEAR OCEAN
16021,-122.47,37.73,NEAR OCEAN
16022,-122.47,37.72,NEAR OCEAN
16023,-122.46,37.73,NEAR BAY
16024,-122.45,37.73,NEAR BAY
16025,-122.46,37.73,NEAR BAY
16026,-122.44,37.73,NEAR BAY
16027,-122.44,37.73,NEAR BAY
16028,-122.45,37.73,NEAR BAY
16029,-122.45,37.73,NEAR BAY
16030,-122.44,37.73,NEAR BAY
16031,-122.45,37.72,NEAR BAY
16032,-122.45,37.72,NEAR BAY
16033,-122.45,37.72,NEAR BAY
16034,-122.45,37.72,NEAR BAY
16035,-122.46,37.72,NEAR OCEAN
16036,-122.46,37.72,NEAR OCEAN
16037,-122.46,37.72,NEAR OCEAN
16038,-122.46,37.72,NEAR OCEAN
16039,-122.46,37.72,NEAR OCEAN
16040,-122.47,37.71,NEAR OCEAN
16041,-122.47,37.71,NEAR OCEAN
16042,-122.47,37.72,NEAR OCEAN
16043,-122.47,37.72,NEAR OCEAN
16044,-122.47,37.72,NEAR OCEAN
16045,-122.45,37.72,NEAR BAY
16046,-122.45,37.71,NEAR OCEAN
16047,-122.46,37.71,NEAR OCEAN
16048,-122.46,37.71,NEAR OCEAN
16049,-122.46,37.72,NEAR OCEAN
16050,-122.48,37.76,NEAR BAY
16051,-122.48,37.76,NEAR BAY
16052,-122.48,37.76,NEAR BAY
16053,-122.48,37.76,NEAR BAY
16054,-122.48,37.76,NEAR BAY
16055,-122.48,37.76,NEAR BAY
16056,-122.49,37.76,NEAR BAY
16057,-122.49,37.76,NEAR BAY
16058,-122.49,37.76,NEAR BAY
16059,-122.49,37.76,NEAR BAY
16060,-122.49,37.76,NEAR BAY
16061,-122.49,37.76,NEAR BAY
16062,-122.49,37.76,NEAR BAY
16063,-122.48,37.75,NEAR BAY
16064,-122.48,37.75,NEAR BAY
16065,-122.48,37.74,NEAR OCEAN
16066,-122.48,37.75,NEAR BAY
16067,-122.48,37.75,NEAR BAY
16068,-122.48,37.75,NEAR BAY
16069,-122.49,37.75,NEAR OCEAN
16070,-122.49,37.75,NEAR OCEAN
16071,-122.49,37.75,NEAR OCEAN
16072,-122.49,37.75,NEAR OCEAN
16073,-122.49,37.75,NEAR OCEAN
16074,-122.49,37.75,NEAR OCEAN
16075,-122.49,37.74,NEAR OCEAN
16076,-122.48,37.74,NEAR OCEAN
16077,-122.48,37.74,NEAR OCEAN
16078,-122.48,37.74,NEAR OCEAN
16079,-122.49,37.73,NEAR OCEAN
16080,-122.49,37.74,NEAR OCEAN
16081,-122.49,37.74,NEAR OCEAN
16082,-122.49,37.74,NEAR OCEAN
16083,-122.48,37.73,NEAR OCEAN
16084,-122.48,37.73,NEAR OCEAN
16085,-122.49,37.73,NEAR OCEAN
16086,-122.49,37.73,NEAR OCEAN
16087,-122.49,37.73,NEAR OCEAN
16088,-122.48,37.73,NEAR OCEAN
16089,-122.47,37.72,NEAR OCEAN
16090,-122.48,37.71,NEAR OCEAN
16091,-122.48,37.72,NEAR OCEAN
16092,-122.48,37.72,NEAR OCEAN
16093,-122.5,37.76,NEAR OCEAN
16094,-122.5,37.76,NEAR OCEAN
16095,-122.5,37.76,NEAR OCEAN
16096,-122.5,37.76,NEAR OCEAN
16097,-122.5,37.76,NEAR OCEAN
16098,-122.5,37.75,NEAR OCEAN
16099,-122.5,37.75,NEAR OCEAN
16100,-122.51,37.76,NEAR OCEAN
16101,-122.51,37.76,NEAR OCEAN
16102,-122.51,37.76,NEAR OCEAN
16103,-122.5,37.76,NEAR OCEAN
16104,-122.5,37.76,NEAR OCEAN
16105,-122.5,37.75,NEAR OCEAN
16106,-122.5,37.75,NEAR OCEAN
16107,-122.54,37.76,NEAR OCEAN
16108,-122.5,37.75,NEAR OCEAN
16109,-122.5,37.74,NEAR OCEAN
16110,-122.5,37.74,NEAR OCEAN
16111,-122.49,37.74,NEAR OCEAN
16112,-122.5,37.74,NEAR OCEAN
16113,-122.5,37.74,NEAR OCEAN
16114,-122.5,37.75,NEAR OCEAN
16115,-122.5,37.74,NEAR OCEAN
16116,-122.5,37.74,NEAR OCEAN
16117,-122.5,37.74,NEAR OCEAN
16118,-122.54,37.74,NEAR OCEAN
16119,-122.46,37.79,NEAR BAY
16120,-122.46,37.78,NEAR BAY
16121,-122.46,37.78,NEAR BAY
16122,-122.46,37.79,NEAR BAY
16123,-122.46,37.78,NEAR BAY
16124,-122.47,37.78,NEAR BAY
16125,-122.47,37.78,NEAR BAY
16126,-122.47,37.79,NEAR BAY
16127,-122.47,37.79,NEAR BAY
16128,-122.47,37.79,NEAR BAY
16129,-122.47,37.78,NEAR BAY
16130,-122.47,37.78,NEAR BAY
16131,-122.48,37.78,NEAR BAY
16132,-122.48,37.79,NEAR BAY
16133,-122.48,37.78,NEAR BAY
16134,-122.49,37.78,NEAR BAY
16135,-122.49,37.78,NEAR BAY
16136,-122.48,37.79,NEAR BAY
16137,-122.49,37.79,NEAR BAY
16138,-122.49,37.79,NEAR BAY
16139,-122.46,37.78,NEAR BAY
16140,-122.46,37.78,NEAR BAY
16141,-122.46,37.78,NEAR BAY
16142,-122.46,37.78,NEAR BAY
16143,-122.46,37.77,NEAR BAY
16144,-122.47,37.77,NEAR BAY
16145,-122.47,37.78,NEAR BAY
16146,-122.47,37.78,NEAR BAY
16147,-122.47,37.78,NEAR BAY
16148,-122.47,37.78,NEAR BAY
16149,-122.47,37.78,NEAR BAY
16150,-122.47,37.77,NEAR BAY
16151,-122.48,37.78,NEAR BAY
16152,-122.48,37.78,NEAR BAY
16153,-122.48,37.77,NEAR BAY
16154,-122.48,37.78,NEAR BAY
16155,-122.48,37.78,NEAR BAY
16156,-122.49,37.78,NEAR BAY
16157,-122.49,37.78,NEAR BAY
16158,-122.49,37.77,NEAR BAY
16159,-122.5,37.77,NEAR BAY
16160,-122.49,37.78,NEAR BAY
16161,-122.49,37.78,NEAR BAY
16162,-122.49,37.78,NEAR BAY
16163,-122.5,37.78,NEAR BAY
16164,-122.5,37.77,NEAR BAY
16165,-122.5,37.77,NEAR BAY
16166,-122.5,37.77,NEAR BAY
16167,-122.5,37.78,NEAR BAY
16168,-122.51,37.78,NEAR BAY
16169,-122.51,37.78,NEAR BAY
16170,-122.55,37.79,NEAR OCEAN
16171,-122.47,37.81,NEAR BAY
16172,-122.5,37.79,NEAR BAY
16173,-122.54,37.72,NEAR OCEAN
16174,-122.42,37.72,NEAR BAY
16175,-122.36,37.72,NEAR BAY
16176,-122.39,37.74,NEAR BAY
16177,-122.4,37.75,NEAR BAY
16178,-122.38,37.71,NEAR BAY
16179,-122.4,37.71,NEAR BAY
16180,-121.28,37.96,INLAND
16181,-121.28,37.95,INLAND
16182,-121.28,37.95,INLAND
16183,-121.29,37.96,INLAND
16184,-121.29,37.96,INLAND
16185,-121.29,37.95,INLAND
16186,-121.3,37.95,INLAND
16187,-121.29,37.95,INLAND
16188,-121.3,37.96,INLAND
16189,-121.31,37.96,INLAND
16190,-121.29,37.97,INLAND
16191,-121.29,37.96,INLAND
16192,-121.29,37.96,INLAND
16193,-121.3,37.96,INLAND
16194,-121.3,37.96,INLAND
16195,-121.3,37.96,INLAND
16196,-121.31,37.96,INLAND
16197,-121.31,37.96,INLAND
16198,-121.28,37.97,INLAND
16199,-121.27,37.96,INLAND
16200,-121.27,37.95,INLAND
16201,-121.27,37.95,INLAND
16202,-121.27,37.94,INLAND
16203,-121.28,37.94,INLAND
16204,-121.28,37.94,INLAND
16205,-121.29,37.95,INLAND
16206,-121.29,37.94,INLAND
16207,-121.32,37.95,INLAND
16208,-121.31,37.94,INLAND
16209,-121.3,37.94,INLAND
16210,-121.3,37.94,INLAND
16211,-121.32,37.94,INLAND
16212,-121.31,37.96,INLAND
16213,-121.32,37.96,INLAND
16214,-121.32,37.96,INLAND
16215,-121.33,37.96,INLAND
16216,-121.34,37.96,INLAND
16217,-121.32,37.95,INLAND
16218,-121.32,37.96,INLAND
16219,-121.34,37.97,INLAND
16220,-121.34,37.96,INLAND
16221,-121.35,37.97,INLAND
16222,-121.36,37.96,INLAND
16223,-121.35,37.96,INLAND
16224,-121.32,37.98,INLAND
16225,-121.33,37.98,INLAND
16226,-121.33,37.97,INLAND
16227,-121.32,37.97,INLAND
16228,-121.32,37.97,INLAND
16229,-121.33,37.96,INLAND
16230,-121.33,37.97,INLAND
16231,-121.33,37.97,INLAND
16232,-121.31,37.98,INLAND
16233,-121.3,37.97,INLAND
16234,-121.31,37.97,INLAND
16235,-121.31,37.97,INLAND
16236,-121.29,37.98,INLAND
16237,-121.29,37.97,INLAND
16238,-121.29,37.98,INLAND
16239,-121.3,37.98,INLAND
16240,-121.3,37.97,INLAND
16241,-121.29,37.99,INLAND
16242,-121.29,37.99,INLAND
16243,-121.3,37.99,INLAND
16244,-121.3,37.98,INLAND
16245,-121.28,37.99,INLAND
16246,-121.26,37.98,INLAND
16247,-121.27,37.98,INLAND
16248,-121.27,37.98,INLAND
16249,-121.28,37.98,INLAND
16250,-121.29,37.99,INLAND
16251,-121.27,37.97,INLAND
16252,-121.26,37.96,INLAND
16253,-121.27,37.96,INLAND
16254,-121.27,37.96,INLAND
16255,-121.26,37.98,INLAND
16256,-121.25,37.98,INLAND
16257,-121.26,37.97,INLAND
16258,-121.25,37.97,INLAND
16259,-121.26,37.96,INLAND
16260,-121.26,37.97,INLAND
16261,-121.25,37.97,INLAND
16262,-121.26,37.96,INLAND
16263,-121.25,37.95,INLAND
16264,-121.26,37.95,INLAND
16265,-121.26,37.95,INLAND
16266,-121.27,37.96,INLAND
16267,-121.26,37.96,INLAND
16268,-121.25,37.96,INLAND
16269,-121.24,37.96,INLAND
16270,-121.25,37.95,INLAND
16271,-121.24,37.95,INLAND
16272,-121.25,37.94,INLAND
16273,-121.24,37.94,INLAND
16274,-121.24,37.93,INLAND
16275,-121.25,37.94,INLAND
16276,-121.25,37.93,INLAND
16277,-121.26,37.93,INLAND
16278,-121.26,37.94,INLAND
16279,-121.27,37.93,INLAND
16280,-121.28,37.94,INLAND
16281,-121.28,37.92,INLAND
16282,-121.28,37.94,INLAND
16283,-121.29,37.93,INLAND
16284,-121.29,37.93,INLAND
16285,-121.28,37.93,INLAND
16286,-121.28,37.92,INLAND
16287,-121.29,37.92,INLAND
16288,-121.28,37.91,INLAND
16289,-121.31,37.93,INLAND
16290,-121.3,37.92,INLAND
16291,-121.24,37.98,INLAND
16292,-121.24,37.97,INLAND
16293,-121.24,37.96,INLAND
16294,-121.23,37.96,INLAND
16295,-121.23,37.96,INLAND
16296,-121.23,37.95,INLAND
16297,-121.22,37.97,INLAND
16298,-121.22,37.96,INLAND
16299,-121.22,37.96,INLAND
16300,-121.25,37.92,INLAND
16301,-121.23,37.92,INLAND
16302,-121.36,38,INLAND
16303,-121.35,38,INLAND
16304,-121.35,38,INLAND
16305,-121.37,38.01,INLAND
16306,-121.35,38.01,INLAND
16307,-121.36,38.01,INLAND
16308,-121.36,38.01,INLAND
16309,-121.36,38.01,INLAND
16310,-121.34,38.01,INLAND
16311,-121.33,38.01,INLAND
16312,-121.34,38,INLAND
16313,-121.33,38,INLAND
16314,-121.33,38.01,INLAND
16315,-121.32,38.01,INLAND
16316,-121.32,38.01,INLAND
16317,-121.32,38,INLAND
16318,-121.32,38,INLAND
16319,-121.33,38,INLAND
16320,-121.33,37.99,INLAND
16321,-121.34,37.99,INLAND
16322,-121.34,37.99,INLAND
16323,-121.31,37.99,INLAND
16324,-121.32,37.98,INLAND
16325,-121.33,37.98,INLAND
16326,-121.33,37.98,INLAND
16327,-121.36,37.99,INLAND
16328,-121.34,37.98,INLAND
16329,-121.33,38.02,INLAND
16330,-121.34,38.02,INLAND
16331,-121.33,38.02,INLAND
16332,-121.33,38.02,INLAND
16333,-121.34,38.03,INLAND
16334,-121.33,38.03,INLAND
16335,-121.36,38.04,INLAND
16336,-121.35,38.04,INLAND
16337,-121.35,38.04,INLAND
16338,-121.36,38.04,INLAND
16339,-121.34,38.05,INLAND
16340,-121.34,38.04,INLAND
16341,-121.33,38.04,INLAND
16342,-121.33,38.03,INLAND
16343,-121.32,38.03,INLAND
16344,-121.33,38.04,INLAND
16345,-121.33,38.04,INLAND
16346,-121.35,38.03,INLAND
16347,-121.34,38.03,INLAND
16348,-121.35,38.02,INLAND
16349,-121.35,38.03,INLAND
16350,-121.36,38.03,INLAND
16351,-121.35,38.02,INLAND
16352,-121.36,38.02,INLAND
16353,-121.36,38.03,INLAND
16354,-121.32,38.04,INLAND
16355,-121.31,38.03,INLAND
16356,-121.32,38.03,INLAND
16357,-121.32,38.02,INLAND
16358,-121.31,38.03,INLAND
16359,-121.29,38,INLAND
16360,-121.31,37.99,INLAND
16361,-121.3,38,INLAND
16362,-121.3,38.01,INLAND
16363,-121.3,38,INLAND
16364,-121.31,38,INLAND
16365,-121.31,38,INLAND
16366,-121.31,38.02,INLAND
16367,-121.3,38.01,INLAND
16368,-121.32,38.02,INLAND
16369,-121.31,38.01,INLAND
16370,-121.31,38.01,INLAND
16371,-121.3,38.04,INLAND
16372,-121.3,38.03,INLAND
16373,-121.3,38.03,INLAND
16374,-121.29,38.04,INLAND
16375,-121.29,38.03,INLAND
16376,-121.28,38.03,INLAND
16377,-121.29,38.03,INLAND
16378,-121.28,38.03,INLAND
16379,-121.29,38.02,INLAND
16380,-121.3,38.02,INLAND
16381,-121.3,38.03,INLAND
16382,-121.3,38.02,INLAND
16383,-121.29,38,INLAND
16384,-121.29,38.01,INLAND
16385,-121.28,38.02,INLAND
16386,-121.29,38.01,INLAND
16387,-121.27,38.05,INLAND
16388,-121.27,38.02,INLAND
16389,-121.3,38.05,INLAND
16390,-121.25,38.05,INLAND
16391,-121.25,38.04,INLAND
16392,-121.25,38.01,INLAND
16393,-121.23,38.04,INLAND
16394,-121.22,38.04,INLAND
16395,-121.25,38.03,INLAND
16396,-121.22,38,INLAND
16397,-121.24,38.01,INLAND
16398,-121.25,38,INLAND
16399,-121.26,37.99,INLAND
16400,-121.24,38,INLAND
16401,-121.23,37.99,INLAND
16402,-121.23,37.98,INLAND
16403,-121.2,37.97,INLAND
16404,-121.19,38.04,INLAND
16405,-121.16,38.03,INLAND
16406,-121.2,38.02,INLAND
16407,-121.18,37.99,INLAND
16408,-121.17,37.97,INLAND
16409,-121.23,37.95,INLAND
16410,-121.19,37.93,INLAND
16411,-121.23,37.94,INLAND
16412,-121.22,37.93,INLAND
16413,-121.22,37.95,INLAND
16414,-121.18,37.96,INLAND
16415,-121.24,37.9,INLAND
16416,-121.26,37.88,INLAND
16417,-121.28,37.9,INLAND
16418,-121.27,37.88,INLAND
16419,-121.27,37.87,INLAND
16420,-121.31,37.9,INLAND
16421,-121.29,37.89,INLAND
16422,-121.29,37.87,INLAND
16423,-121.23,37.87,INLAND
16424,-121.49,37.94,INLAND
16425,-121.38,37.88,INLAND
16426,-121.47,38.13,INLAND
16427,-121.42,38.22,INLAND
16428,-121.36,38.15,INLAND
16429,-121.32,38.16,INLAND
16430,-121.32,38.13,INLAND
16431,-121.35,38.09,INLAND
16432,-121.32,38.15,INLAND
16433,-121.23,38.12,INLAND
16434,-121.23,38.11,INLAND
16435,-121.23,38.09,INLAND
16436,-121.26,38.09,INLAND
16437,-121.3,38.09,INLAND
16438,-121.29,38.07,INLAND
16439,-121.25,38.07,INLAND
16440,-121.29,38.14,INLAND
16441,-121.3,38.14,INLAND
16442,-121.29,38.14,INLAND
16443,-121.29,38.14,INLAND
16444,-121.29,38.13,INLAND
16445,-121.3,38.13,INLAND
16446,-121.3,38.13,INLAND
16447,-121.29,38.15,INLAND
16448,-121.28,38.14,INLAND
16449,-121.27,38.14,INLAND
16450,-121.27,38.14,INLAND
16451,-121.28,38.14,INLAND
16452,-121.28,38.13,INLAND
16453,-121.27,38.13,INLAND
16454,-121.27,38.13,INLAND
16455,-121.28,38.13,INLAND
16456,-121.28,38.12,INLAND
16457,-121.27,38.12,INLAND
16458,-121.29,38.13,INLAND
16459,-121.3,38.13,INLAND
16460,-121.29,38.12,INLAND
16461,-121.3,38.12,INLAND
16462,-121.3,38.11,INLAND
16463,-121.27,38.11,INLAND
16464,-121.28,38.11,INLAND
16465,-121.27,38.11,INLAND
16466,-121.28,38.1,INLAND
16467,-121.29,38.1,INLAND
16468,-121.27,38.13,INLAND
16469,-121.27,38.12,INLAND
16470,-121.26,38.13,INLAND
16471,-121.26,38.12,INLAND
16472,-121.25,38.13,INLAND
16473,-121.26,38.11,INLAND
16474,-121.26,38.11,INLAND
16475,-121.25,38.14,INLAND
16476,-121.26,38.14,INLAND
16477,-121.27,38.13,INLAND
16478,-121.26,38.13,INLAND
16479,-121.24,38.22,INLAND
16480,-121.22,38.16,INLAND
16481,-121.28,38.17,INLAND
16482,-121.32,38.21,INLAND
16483,-121.16,38.16,INLAND
16484,-121.14,38.16,INLAND
16485,-121.06,38.25,INLAND
16486,-121.15,38.21,INLAND
16487,-121.05,38.14,INLAND
16488,-121.09,38.19,INLAND
16489,-121.19,38.13,INLAND
16490,-121.18,38.07,INLAND
16491,-120.97,38,INLAND
16492,-121.05,37.93,INLAND
16493,-121.11,38.04,INLAND
16494,-121.09,38.03,INLAND
16495,-121.12,38,INLAND
16496,-120.99,37.8,INLAND
16497,-121,37.8,INLAND
16498,-120.98,37.79,INLAND
16499,-120.97,37.84,INLAND
16500,-120.96,37.77,INLAND
16501,-121.04,37.78,INLAND
16502,-121.06,37.86,INLAND
16503,-121.13,37.74,INLAND
16504,-121.13,37.74,INLAND
16505,-121.12,37.73,INLAND
16506,-121.13,37.74,INLAND
16507,-121.13,37.73,INLAND
16508,-121.11,37.74,INLAND
16509,-121.1,37.8,INLAND
16510,-121.11,37.76,INLAND
16511,-121.16,37.73,INLAND
16512,-121.25,37.76,INLAND
16513,-121.22,37.72,INLAND
16514,-121.22,37.81,INLAND
16515,-121.22,37.8,INLAND
16516,-121.22,37.8,INLAND
16517,-121.21,37.81,INLAND
16518,-121.21,37.8,INLAND
16519,-121.21,37.8,INLAND
16520,-121.21,37.8,INLAND
16521,-121.21,37.79,INLAND
16522,-121.21,37.8,INLAND
16523,-121.21,37.81,INLAND
16524,-121.2,37.8,INLAND
16525,-121.2,37.8,INLAND
16526,-121.2,37.79,INLAND
16527,-121.2,37.8,INLAND
16528,-121.21,37.81,INLAND
16529,-121.17,37.88,INLAND
16530,-121.17,37.82,INLAND
16531,-121.2,37.83,INLAND
16532,-121.2,37.81,INLAND
16533,-121.19,37.81,INLAND
16534,-121.18,37.79,INLAND
16535,-121.2,37.78,INLAND
16536,-121.23,37.78,INLAND
16537,-121.24,37.79,INLAND
16538,-121.27,37.79,INLAND
16539,-121.22,37.8,INLAND
16540,-121.22,37.79,INLAND
16541,-121.22,37.79,INLAND
16542,-121.23,37.79,INLAND
16543,-121.22,37.79,INLAND
16544,-121.23,37.79,INLAND
16545,-121.23,37.8,INLAND
16546,-121.24,37.81,INLAND
16547,-121.23,37.81,INLAND
16548,-121.22,37.81,INLAND
16549,-121.22,37.82,INLAND
16550,-121.23,37.81,INLAND
16551,-121.23,37.82,INLAND
16552,-121.23,37.82,INLAND
16553,-121.23,37.84,INLAND
16554,-121.24,37.82,INLAND
16555,-121.3,37.85,INLAND
16556,-121.31,37.81,INLAND
16557,-121.29,37.8,INLAND
16558,-121.27,37.82,INLAND
16559,-121.28,37.83,INLAND
16560,-121.28,37.82,INLAND
16561,-121.37,37.77,INLAND
16562,-121.4,37.74,INLAND
16563,-121.43,37.78,INLAND
16564,-121.48,37.77,INLAND
16565,-121.52,37.75,INLAND
16566,-121.46,37.73,INLAND
16567,-121.45,37.72,INLAND
16568,-121.44,37.7,INLAND
16569,-121.42,37.71,INLAND
16570,-121.42,37.76,INLAND
16571,-121.42,37.75,INLAND
16572,-121.42,37.74,INLAND
16573,-121.42,37.74,INLAND
16574,-121.42,37.74,INLAND
16575,-121.42,37.75,INLAND
16576,-121.43,37.75,INLAND
16577,-121.43,37.75,INLAND
16578,-121.43,37.75,INLAND
16579,-121.43,37.74,INLAND
16580,-121.43,37.74,INLAND
16581,-121.43,37.75,INLAND
16582,-121.43,37.76,INLAND
16583,-121.44,37.76,INLAND
16584,-121.45,37.75,INLAND
16585,-121.44,37.74,INLAND
16586,-121.44,37.75,INLAND
16587,-121.44,37.75,INLAND
16588,-121.42,37.74,INLAND
16589,-121.43,37.74,INLAND
16590,-121.43,37.74,INLAND
16591,-121.44,37.74,INLAND
16592,-121.44,37.73,INLAND
16593,-121.43,37.73,INLAND
16594,-121.42,37.73,INLAND
16595,-121.29,37.72,INLAND
16596,-121.32,37.67,INLAND
16597,-121.47,37.58,INLAND
16598,-120.9,35.69,<1H OCEAN
16599,-120.93,35.76,<1H OCEAN
16600,-120.7,35.76,<1H OCEAN
16601,-120.69,35.65,<1H OCEAN
16602,-120.69,35.64,<1H OCEAN
16603,-120.69,35.62,<1H OCEAN
16604,-120.69,35.62,<1H OCEAN
16605,-120.72,35.63,<1H OCEAN
16606,-120.67,35.63,<1H OCEAN
16607,-120.67,35.62,<1H OCEAN
16608,-120.63,35.59,<1H OCEAN
16609,-120.64,35.65,<1H OCEAN
16610,-120.47,35.74,<1H OCEAN
16611,-120.29,35.56,<1H OCEAN
16612,-120.6,35.6,<1H OCEAN
16613,-121.11,35.52,NEAR OCEAN
16614,-121.14,35.55,NEAR OCEAN
16615,-121.12,35.58,NEAR OCEAN
16616,-120.92,35.4,NEAR OCEAN
16617,-120.85,35.38,NEAR OCEAN
16618,-120.86,35.39,NEAR OCEAN
16619,-120.86,35.4,NEAR OCEAN
16620,-120.87,35.41,NEAR OCEAN
16621,-120.94,35.42,NEAR OCEAN
16622,-120.95,35.44,NEAR OCEAN
16623,-120.85,35.37,NEAR OCEAN
16624,-120.83,35.36,NEAR OCEAN
16625,-120.84,35.35,NEAR OCEAN
16626,-120.84,35.37,NEAR OCEAN
16627,-120.89,35.37,NEAR OCEAN
16628,-120.84,35.33,NEAR OCEAN
16629,-120.83,35.33,NEAR OCEAN
16630,-120.82,35.32,NEAR OCEAN
16631,-120.83,35.32,NEAR OCEAN
16632,-120.84,35.32,NEAR OCEAN
16633,-120.9,35.33,NEAR OCEAN
16634,-120.84,35.32,NEAR OCEAN
16635,-120.84,35.31,NEAR OCEAN
16636,-120.84,35.3,NEAR OCEAN
16637,-120.82,35.31,NEAR OCEAN
16638,-120.8,35.33,NEAR OCEAN
16639,-121.1,35.6,NEAR OCEAN
16640,-120.65,35.29,NEAR OCEAN
16641,-120.66,35.29,NEAR OCEAN
16642,-120.66,35.29,NEAR OCEAN
16643,-120.67,35.3,NEAR OCEAN
16644,-120.65,35.32,NEAR OCEAN
16645,-120.62,35.28,NEAR OCEAN
16646,-120.65,35.29,NEAR OCEAN
16647,-120.65,35.28,NEAR OCEAN
16648,-120.65,35.27,NEAR OCEAN
16649,-120.65,35.27,NEAR OCEAN
16650,-120.64,35.26,NEAR OCEAN
16651,-120.63,35.27,NEAR OCEAN
16652,-120.66,35.29,NEAR OCEAN
16653,-120.66,35.28,NEAR OCEAN
16654,-120.66,35.28,NEAR OCEAN
16655,-120.65,35.27,NEAR OCEAN
16656,-120.66,35.27,NEAR OCEAN
16657,-120.66,35.27,NEAR OCEAN
16658,-120.66,35.27,NEAR OCEAN
16659,-120.66,35.26,NEAR OCEAN
16660,-120.67,35.3,NEAR OCEAN
16661,-120.7,35.31,NEAR OCEAN
16662,-120.68,35.29,NEAR OCEAN
